"Number","Date","State/Tribal Government","Incident Description","Declaration Type"
"88","11/06/1958","Kansas","FLOODS","Major Disaster Declaration"
"87","10/01/1958","North Carolina","HURRICANE, SEVERE STORM","Major Disaster Declaration"
"86","07/05/1958","Iowa","FLOODS","Major Disaster Declaration"
"85","06/06/1958","Texas","Tornadoes, Rain, Hail, Floods","Major Disaster Declaration"
"84","05/20/1958","Louisiana","FLOODS","Major Disaster Declaration"
"83","05/15/1958","Arkansas","Heavy Rainstorms, Floods","Major Disaster Declaration"
"82","04/04/1958","California","Heavy Rainstorms, Flood","Major Disaster Declaration"
